Node_ID,X,Y,Reward
5339,33767.6186,93924.0763,31
5340,35676.1889,92488.2151,93
5341,35326.7478,92802.9437,65
5342,35940.0731,91198.1833,69
5343,33384.8464,93575.7328,85
5344,34943.1441,92212.3715,47
5345,36190.9055,92966.0058,70
5346,36452.2883,93188.513,42
5347,34474.2615,92253.2054,16
5348,35725.9105,90837.894,92
5349,35225.082,92692.1075,50
5350,35842.2982,92457.1041,86
5351,36294.7888,91382.9134,20
5352,33402.8994,92912.1078,10
5353,34905.0891,92447.6569,39
5354,34576.21,91065.6742,59
5355,33797.8962,94019.0798,59
5356,35263.4208,90571.2172,56
5357,35627.8551,92239.8761,51
5358,35073.426,90311.2086,95
5359,33147.6289,92430.9789,71
5360,35440.6351,92127.9283,33
5361,35477.5828,90039.2564,54
5362,33977.324,91382.0645,30
5363,35589.2467,91061.2332,72
5364,33878.1722,94165.1971,86
5365,35192.8663,91050.954,55
5366,34076.7775,93859.9091,73
5367,33696.5047,93537.1207,57
5368,34819.542,90478.9909,27
5369,35090.6438,93180.455,92
5370,35823.9644,91587.9156,26
5371,34033.4335,91770.9644,19
5372,33204.0191,93312.1138,13
5373,35878.9626,90702.6124,22
5374,35816.464,90584.2757,91
5375,34648.1557,90639.8295,34
5376,35347.5824,91874.3097,62
5377,36382.839,90190.6542,19
5378,34390.3802,90869.5556,96
5379,34976.7617,90305.3749,16
5380,34582.8763,91113.1754,27
5381,34564.8156,92489.6024,11
5382,33251.5085,92072.9131,30
5383,36324.5177,93877.9745,25
5384,34102.8768,91992.3612,84
5385,33437.9006,93606.2892,56
5386,33971.4957,93456.0119,21
5387,34825.6461,92496.8252,72
5388,36478.3947,90822.6205,18
5389,35442.3053,90986.5083,73
5390,35312.584,91677.0812,11
5391,35492.8562,92614.8833,30
5392,33865.1095,93427.9531,24
5393,35345.3636,90719.5558,87
5394,36387.0143,93609.9122,46
5395,35483.6975,94017.7021,72
5396,36236.1865,94015.4775,71
5397,36000.9046,90897.0624,16
5398,33237.8972,91511.5095,23
5399,35475.9148,91411.2419,16
5400,34570.0993,91022.8954,13
5401,34324.2614,92639.8844,64
5402,36237.5709,92816.8353,56
5403,33666.5078,93725.7362,50
5404,36082.2925,91118.4589,38
5405,34286.7635,92280.7058,67
5406,36342.0189,94061.8685,81
5407,35025.6424,92422.3784,50
5408,34534.82,91303.7344,12
5409,34475.6586,90643.718,65
5410,35263.9766,90647.0531,42
5411,33981.7678,92624.604,45
5412,34021.225,94365.4841,99
5413,35095.0918,90373.4326,94
5414,35899.2409,89853.1399,100
5415,35112.031,93010.45,25
5416,36332.8466,93201.0128,75
5417,35370.3605,91676.2485,25
5418,34768.4249,92309.8735,61
5419,34114.5574,94316.5949,28
5420,36091.4642,93573.7993,96
5421,35101.2034,90245.3735,19
5422,33281.7931,92614.5988,54
5423,34540.3768,91110.1192,31
5424,36160.906,92952.672,29
5425,33874.2707,92553.7684,26
5426,34023.4331,92041.2515,10
5427,35308.4226,93883.533,43
5428,34261.2149,90932.0542,72
5429,36233.4012,91251.7978,96
5430,33010.682,91855.1276,88
5431,35664.5228,91309.2961,45
5432,36263.1185,90292.6008,36
5433,36196.1832,93266.8472,93
5434,33743.441,93024.6105,55
5435,35714.7996,90091.2028,79
5436,34046.2256,94242.9801,96
5437,34445.0952,92183.2028,77
5438,33806.7758,93277.6692,90
5439,34897.3182,90446.7677,77
5440,35087.0303,92799.0556,37
5441,35230.0871,91281.5155,16
5442,36358.1175,90139.5412,68
5443,35123.1472,90225.9286,81
5444,33637.6201,94207.4189,44
5445,36142.569,91011.7891,50
5446,35770.6318,90954.5642,31
5447,33363.1717,91716.516,80
5448,35746.7434,90973.7315,69
5449,33958.4347,92190.1454,26
5450,35262.8655,90666.7761,56
5451,35423.6993,94104.0941,71
5452,35293.697,91241.2369,58
5453,35673.9672,90340.1003,24
5454,35367.8584,92790.1656,97
5455,34387.5923,92825.4469,76
5456,33669.0053,93529.8985,30
5457,34633.4296,91385.1265,70
5458,33444.5693,93977.6863,92
5459,34069.8217,92127.9215,24
5460,35516.4688,91669.3054,25
5461,35238.6991,90595.9402,57
5462,35625.0794,89992.0326,55
5463,34132.3192,92794.3325,69
5464,33886.2135,92018.4725,84
5465,36037.0215,93798.249,57
5466,34008.4433,93697.1256,56
5467,34631.2025,92766.2785,20
5468,36277.8485,93459.9086,46
5469,35788.966,92513.772,75
5470,35634.2449,92690.9971,65
5471,35735.3548,92264.5992,23
5472,36370.0658,92136.2656,61
5473,35722.8552,91538.7469,63
5474,36355.0653,91638.7543,10
5475,35919.7957,91290.1304,44
5476,36045.9038,91816.2573,22
5477,34371.7673,91136.5062,98
5478,36453.3933,90145.3751,96
5479,35838.4076,91917.9249,21
5480,35442.0282,90142.8708,29
5481,33873.4365,92267.0918,45
5482,33480.6764,93357.3944,38
5483,35765.9095,90435.9376,92
5484,33334.8468,92701.27,94
5485,35653.1345,89949.5313,73
5486,33751.7855,93902.6867,90
5487,35527.5782,92611.828,21
5488,35977.8495,90864.006,47
5489,36341.7323,91409.8588,52
5490,36366.732,91912.9277,60
5491,35678.1339,90606.4981,29
5492,33934.2677,92981.8356,93
5493,36208.9565,90958.1767,75
5494,34620.0931,92395.4325,93
5495,34089.2663,91718.7405,16
5496,33190.1303,93411.0056,23
5497,36222.8445,90854.0066,65
5498,34151.7678,93449.626,42
5499,33626.5084,93722.1249,38
5500,33870.9502,94000.4679,98
5501,33275.396,91170.9433,99
5502,35471.4712,91230.9596,23
5503,33671.7771,92725.7165,26
5504,35970.6306,92745.999,17
5505,33458.7241,92104.3051,16
5506,35025.3712,90373.1546,95
5507,36188.4019,91421.5249,78
5508,35110.6527,94438.5514,92
5509,36166.18,91144.2938,26
5510,33364.8455,92724.8822,96
5511,34710.375,91104.01,65
5512,33794.8282,92817.6632,86
5513,33135.6883,92650.1552,98
5514,34775.3748,90908.4491,64
5515,35260.9207,90523.1601,80
5516,33054.0224,93867.6789,69
5517,33225.1285,92574.874,32
5518,36080.3484,91303.7428,68
5519,34062.3237,93338.7876,30
5520,33324.5697,93048.2205,17
5521,36252.8484,92802.1127,71
5522,35331.4811,94401.0479,31
5523,34585.3788,90653.9967,15
5524,35821.4637,90464.5498,63
5525,35426.4678,92389.8781,16
5526,35425.0844,93493.7965,67
5527,33916.7689,92848.2207,30
5528,34789.8198,90597.8836,45
5529,33506.5061,93021.5544,56
5530,33587.6195,93648.5124,79
5531,34732.8699,92442.9342,86
5532,33190.6869,93020.7191,39
5533,35619.2463,90088.9803,67
5534,35404.5293,90232.5957,76
5535,35678.4116,90570.9414,44
5536,33365.4024,93495.1758,27
5537,34039.2669,92277.3711,86
5538,35704.522,90341.4894,73
5539,35641.1902,90248.7079,16
5540,33449.2885,93310.4483,28
5541,35077.03,92604.6058,38
5542,36031.1875,93398.2387,58
5543,35522.5813,91116.5122,32
5544,36457.2864,91873.2049,82
5545,34500.3748,91552.6281,60
5546,36454.5056,90721.506,76
5547,35751.188,91500.6905,36
5548,36483.4084,94458.5488,24
5549,33520.3911,92355.7045,33
5550,35447.5811,91695.9722,85
5551,35368.691,92627.6614,96
5552,36457.0064,90841.5095,19
5553,35976.1925,94398.2694,90
5554,35021.754,92757.9438,45
5555,34686.4815,92242.3711,22
5556,35821.742,91128.4584,74
5557,33842.6062,93162.3908,61
5558,34836.4793,92231.2601,37
5559,34619.5376,92221.2595,16
5560,35792.0208,91751.2532,20
5561,33286.2293,91584.2898,45
5562,35571.1908,91479.0221,13
5563,35995.3566,93932.4192,92
5564,35337.8637,90445.6579,21
5565,33712.3297,91452.8998,36
5566,35162.8667,91167.346,65
5567,36334.2285,90472.6067,94
5568,35340.919,90548.7168,63
5569,33819.8393,93894.353,62
5570,34515.9283,91871.5253,45
5571,34856.2071,90608.1617,78
5572,34449.2599,92654.0523,53
5573,34499.8229,90865.3916,72
5574,33500.9514,93087.1109,75
5575,35966.1824,90537.8855,91
5576,35393.1395,91230.6816,77
5577,34476.2115,91018.7275,10
5578,35376.196,90507.3266,60
5579,33835.6595,91720.685,13
5580,35512.3044,90389.2677,16
5581,34575.9299,91460.6828,30
5582,33483.7267,92421.2624,54
5583,34061.5022,94361.04,81
5584,35302.8634,91268.1821,41
5585,33075.9625,92334.8639,44
5586,36259.7887,91921.2608,23
5587,35323.9793,94092.9834,97
5588,35830.0744,90283.9877,41
5589,34821.7571,92162.0913,14
5590,34326.4863,91634.0168,41
5591,35777.2984,91163.7371,98
5592,34862.04,90652.3297,75
5593,33346.5055,91198.7223,74
5594,36315.3553,94304.0979,14
5595,33699.5537,92820.4405,42
5596,33037.0696,92027.9101,85
5597,36109.2398,92827.3905,88
5598,35756.7431,90055.9239,21
5599,33263.4613,93054.0536,70
5600,35212.3115,90300.9309,69
5601,36396.7317,91982.6515,79
5602,34388.7138,90828.7213,57
5603,36043.403,90671.2227,64
5604,35565.3583,90933.7294,72
5605,33351.514,93295.7251,30
5606,33226.5185,93225.1671,17
5607,34713.4249,92091.2551,19
5608,33249.8418,91744.0163,97
5609,35627.5793,90617.6092,41
5610,33949.2821,94292.4251,75
5611,34552.594,92083.4769,98
5612,34276.4863,92030.9744,92
5613,34675.0927,92304.0401,29
5614,35538.9705,90178.4274,52
5615,33819.8296,91150.1123,65
5616,33310.1263,93141.8329,37
5617,34468.7119,90955.9482,17
5618,33647.3317,92374.0392,63
5619,34189.2649,92065.6976,94
5620,35818.4101,92659.3306,73
5621,34145.9357,91176.7823,52
5622,33669.2742,92210.144,48
5623,35620.3571,90898.4508,58
5624,33021.2466,93466.0062,11
5625,35445.3606,91231.5151,72
5626,33115.4128,92762.6597,42
5627,33140.9551,91994.0214,54
5628,34223.709,92060.142,32
5629,35004.5432,94410.218,35
5630,34550.6573,90641.7741,96
5631,36288.1289,93763.2491,88
5632,36252.8585,94566.3299,27
5633,35207.0306,91614.3009,14
5634,35521.1931,90213.4285,25
5635,36024.7989,93630.4669,73
5636,36320.3436,91863.2042,23
5637,35422.0232,92462.1018,29
5638,36119.7908,90813.1716,96
5639,35771.4649,90126.2042,41
5640,34273.9862,92090.9766,82
5641,34064.5443,91756.7972,39
5642,34764.2653,90547.0486,36
5643,36141.1873,93896.0297,83
5644,33219.0085,91985.9665,23
5645,33199.8424,91965.4103,44
5646,34614.2577,92888.5059,31
5647,35511.4712,90268.4302,21
5648,36186.4568,92008.7625,64
5649,36263.9555,92056.8192,32
5650,35460.6384,90740.1123,36
5651,35837.5764,92573.7733,66
5652,34259.8198,91929.8593,100
5653,36378.1241,92986.5631,41
5654,34133.7085,92746.2753,47
5655,35210.3616,92929.6137,48
5656,35568.1363,90042.0342,87
5657,35847.2965,90061.7578,16
5658,35138.1412,92943.7813,56
5659,36234.5114,91815.425,17
5660,35218.9775,90701.7771,30
5661,35897.5734,91909.5918,64
5662,35327.8585,92729.8862,24
5663,33582.3353,92515.9891,63
5664,36337.0136,93060.4536,72
5665,35966.7382,90036.7573,34
5666,35663.4099,92080.706,48
5667,36294.2336,92172.3768,52
5668,35710.9113,92663.7747,71
5669,35294.2517,91491.2425,65
5670,34837.3178,90796.5012,85
5671,35198.701,90248.7071,94
5672,33834.2828,93809.9055,62
5673,35357.3075,90519.5491,73
5674,35487.0271,90443.9917,47
5675,33408.1707,91254.0022,87
5676,34453.9865,91488.1817,29
5677,33574.5608,93181.0008,75
5678,36285.348,92914.3383,83
5679,34983.7038,91163.1793,73
5680,34819.5346,91879.3054,38
5681,34922.311,91874.0287,52
5682,35648.1371,93420.4601,43
5683,35518.9701,93212.6761,20
5684,35551.4712,93430.1828,16
5685,35560.3601,93449.9056,62
5686,35706.4694,93153.5087,63
5687,35530.6348,92790.7215,35
5688,35660.9119,92805.1669,23
5689,35367.5853,90417.6015,42
5690,35414.8063,90553.1617,76
5691,35377.8622,91140.4013,16
5692,34730.3737,91281.5148,90
5693,34704.8171,91481.7961,44
5694,34739.8169,91443.1848,49
5695,35296.475,91102.3444,71
5696,35939.5222,93166.2874,48
5697,35812.5795,93147.1199,52
5698,35787.5792,93063.5075,68
5699,35934.52,92766.5551,48
5700,35765.3556,92772.6663,36
5701,35806.1884,92784.0556,14
5702,35857.5747,89918.1419,66
5703,34879.8173,90996.5077,65
5704,34877.0393,90862.0588,40
5705,34841.4847,90996.5076,45
5706,33026.5263,92666.8221,34
5707,33104.5786,92663.4889,12
5708,33136.8007,92771.5489,95
5709,33124.3001,92666.8226,50
5710,33161.2359,92245.4162,79
5711,33171.521,92721.8254,71
5712,33249.0162,92533.4831,37
5713,33135.4114,92709.8801,35
5714,33274.5676,92356.81,41
5715,33096.2438,92551.5396,100
5716,33052.6379,92749.6033,47
5717,33147.6335,92835.4386,88
5718,33226.2402,93442.9513,90
5719,33232.0734,93382.9494,92
5720,33399.5679,93339.06,31
5721,33403.4561,93175.1673,50
5722,34859.8132,91669.5783,54
5723,34965.6474,91384.0175,69
5724,34972.0357,91446.7965,72
5725,34948.1468,91510.6865,54
5726,34743.1507,91387.3503,11
5727,34909.8147,91406.24,15
5728,34847.5918,91603.4658,99
5729,34979.5327,91782.082,73
5730,33908.1704,94407.1507,100
5731,33679.5651,94008.8009,57
5732,33719.286,94124.9167,84
5733,33716.7864,94056.303,77
5734,33698.7304,94182.9743,40
5735,33607.0654,94150.1943,36
5736,33705.1167,94405.7594,56
5737,33584.2889,94031.3009,38
5738,33664.8413,94271.5881,60
5739,33720.6755,94018.2462,47
5740,33046.5244,93341.8366,68
5741,33068.1915,93185.166,50
5742,34078.4328,91858.1897,33
5743,34123.1548,91690.6842,97
5744,34123.1548,91665.1279,11
5745,33970.9346,91585.4035,57
5746,33838.9929,91658.4611,18
5747,33457.0657,93239.0574,81
5748,36341.7322,91127.6278,68
5749,36307.0104,91032.6244,23
5750,36250.6224,90962.0659,31
5751,33550.9431,91987.6354,16
5752,33476.5014,92132.084,64
5753,34208.431,92337.6518,29
5754,34313.9855,92219.037,15
5755,34243.9858,92403.4875,12
5756,34320.3741,92323.2074,42
5757,34313.9854,92264.0386,59
5758,34266.7633,92399.3208,52
5759,34349.5408,92144.3121,70
5760,34287.5972,92075.9761,89
5761,34155.0986,92195.9799,49
5762,34038.7106,91990.6943,98
5763,33814.5485,92222.6455,39
5764,33793.7159,92286.8143,29
5765,36077.5725,92605.4412,18
5766,36494.5097,92606.5538,16
5767,34452.3224,91079.0061,57
5768,34788.151,91244.0144,22
5769,34708.703,91871.5264,76
5770,34604.8157,91882.0816,93
5771,34658.9819,91809.5798,46
5772,34781.2029,91702.3561,19
5773,34601.4828,91811.2462,39
5774,35038.4201,92095.9804,48
5775,35045.3645,92064.3131,52
5776,35037.0312,92037.6457,10
5777,35015.9203,92002.6448,48
5778,35045.9199,91998.7559,44
5779,34935.0883,92070.9789,73
5780,34961.4768,92054.8677,67
5781,34981.4765,92070.7017,47
5782,34984.5318,92010.7003,43
5783,34902.3108,92019.0327,40
5784,34878.7,91984.8647,24
5785,34901.7554,91969.8646,44
5786,34920.0884,91975.1428,87
5787,34994.5319,91957.0876,39
5788,34938.1439,91929.8639,13
5789,34964.8101,91945.1425,95
5790,34971.7547,91906.2525,18
5791,34906.4783,91773.4699,86
5792,34841.7563,92054.3107,18
5793,34729.5357,92073.4767,76
5794,33900.114,93774.0709,49
5795,33952.8902,93753.7923,47
5796,33573.4528,93612.6784,85
5797,33543.1753,93553.7885,33
5798,33636.2302,93696.2911,80
5799,33642.8965,93678.2352,22
5800,33669.5616,93598.7889,55
5801,33680.95,93580.1773,21
5802,33688.7273,93557.6768,22
5803,33663.1726,93571.0105,37
5804,33643.173,93558.7881,20
5805,35920.3512,91128.4586,37
5806,35980.9055,91093.1798,82
5807,33550.1127,92382.6502,88
5808,33767.6059,92392.9293,85
5809,35163.9783,90847.059,52
5810,33504.2796,91359.2843,57
5811,33459.2812,91165.6661,47
5812,33169.5647,91287.0577,83
5813,33202.8973,91259.8348,89
5814,33110.3999,91348.7259,13
5815,33051.79,91318.1692,64
5816,33090.1221,91270.6681,24
5817,35755.9099,89982.0324,76
5818,35800.0753,90127.3154,15
5819,35778.6869,90178.1505,27
5820,35974.7931,90212.5968,11
5821,35996.737,90247.5981,19
5822,35975.9042,90288.7105,46
5823,35465.083,90024.5336,67
5824,35661.7469,93078.7852,67
5825,35476.4701,93078.5067,93
5826,35430.0813,92975.1709,98
5827,35474.8028,92939.0589,78
5828,35323.1395,93204.3429,25
5829,35318.6946,93135.7301,87
5830,35302.8618,93170.4532,95
5831,35360.3607,93121.5631,16
5832,35195.9176,92961.8369,34
5833,35140.093,93921.5909,17
5834,36000.6303,92762.6661,42
5835,34452.3207,91321.7892,25
5836,34488.4318,91256.5104,37
5837,34513.9858,91537.628,88
5838,34488.9871,91318.1785,25
5839,34238.9893,91298.7306,90
5840,34413.433,91192.6192,19
5841,33244.0086,91790.6841,100
5842,33302.34,91550.1223,95
5843,33299.5622,91514.0102,27
5844,33372.338,91682.0707,90
5845,33282.6186,91739.2941,12
5846,33135.4003,91894.0188,48
5847,33248.4527,91615.1237,52
5848,33061.2352,91486.2294,79
5849,33134.0206,93512.3969,12
5850,33051.5231,93539.0634,52
5851,36281.4518,90448.1609,44
5852,36333.9507,90408.4381,87
5853,36288.3957,90265.9336,47
5854,33800.1175,93888.7972,61
5855,33995.3904,93865.463,26
5856,34290.3888,94219.9272,12
5857,34340.3867,94086.3113,77
5858,34130.6664,93952.413,16
5859,33901.5041,93890.4639,61
5860,34028.4471,94030.1919,59
5861,34092.8882,93851.8537,30
5862,33815.3947,93852.9626,89
5863,33907.8924,93847.4068,25
5864,36382.8392,90149.5416,41
5865,35023.4202,92390.1552,79
5866,35127.8622,92428.4896,13
5867,35062.5857,92534.6039,34
5868,35116.7515,92398.4887,19
5869,35258.6931,92360.4321,27
5870,35549.5284,93860.4747,56
5871,35404.254,93888.2546,25
5872,36486.7311,92150.7112,62
5873,36399.7871,91929.0392,38
5874,33230.6843,93843.7912,44
5875,33225.6848,93937.6819,54
5876,33424.5695,93956.2965,65
5877,33319.5717,94027.4077,35
5878,33260.6835,93825.7357,40
5879,33316.7939,93937.6832,30
5880,34393.1642,94329.3775,93
5881,34627.327,94369.105,27
5882,34585.3836,94183.2646,12
5883,34228.4453,94269.6504,43
5884,34465.1075,94323.8229,14
5885,34427.0527,94305.7662,10
5886,34591.2169,94275.2123,91
5887,34608.4384,94104.0954,95
5888,34481.4949,94418.2704,89
5889,34654.2707,94053.5388,58
5890,34593.1611,94314.3803,34
5891,34512.6053,94441.6049,98
5892,34587.6053,94054.371,37
5893,34633.4306,93673.806,87
5894,34455.9372,93845.4729,20
5895,34546.7672,93759.0835,39
5896,34659.2629,93618.8051,23
5897,34415.3726,93492.1324,16
5898,34593.9864,93666.0272,42
5899,34503.9898,93743.5264,48
5900,34514.2648,93662.1366,16
5901,34600.0943,93520.7466,91
5902,34576.4845,93579.6363,18
5903,34520.3809,93854.919,71
5904,33967.3236,91547.6247,65
5905,33911.2141,91430.677,29
5906,33883.4409,91068.999,10
5907,33777.3288,91275.1161,76
5908,33702.0522,91443.1772,84
5909,33674.2775,91108.721,50
5910,34063.9889,91579.0144,70
5911,33927.88,91577.9034,34
5912,33886.4919,91699.5733,75
5913,35303.6972,93464.074,12
5914,35149.2604,94002.4266,54
5915,35199.2587,93924.0906,31
5916,35169.5363,93870.2003,91
5917,35160.9244,93777.9754,11
5918,35176.4795,93764.6415,35
5919,35055.649,93810.4771,71
5920,34550.09,93154.906,20
5921,34464.2566,92972.3978,13
5922,34488.4249,93394.911,94
5923,34462.5903,92933.5073,91
5924,35844.7969,90900.6738,77
5925,35779.7983,90742.8912,26
5926,35952.572,90772.8923,10
5927,35952.2941,90713.7239,40
5928,35712.5774,91001.51,31
5929,35864.2406,90609.832,95
5930,35860.6296,90649.5553,39
5931,35893.1288,90649.2776,44
5932,35893.9623,90784.0037,62
5933,35891.7397,90407.8812,52
5934,36023.6813,90683.7231,77
5935,36181.4556,90701.7793,51
5936,36102.2909,90745.9472,85
5937,36009.7926,90627.8882,62
5938,36208.9533,90355.9356,79
5939,36052.2911,90413.437,56
5940,36083.4017,90565.1084,27
5941,36008.9591,90532.3297,23
5942,36120.9004,90510.6623,97
5943,36028.4031,90597.8873,17
5944,36029.7918,90521.7739,11
5945,36052.5689,90440.3824,31
5946,34440.3757,93611.3013,26
5947,34115.6514,93028.5059,88
5948,34013.4328,93110.7273,85
5949,34100.9305,93121.2843,49
5950,35428.1373,91639.0258,74
5951,35282.8622,91731.5269,23
5952,35092.3099,91655.4127,95
5953,35353.694,91744.0281,77
5954,35277.5852,91535.688,77
5955,35553.1383,93512.9633,42
5956,35615.36,93692.1357,41
5957,34869.5362,93205.4597,45
5958,34965.9215,92714.3317,87
5959,36146.4663,94059.9231,97
5960,36175.0764,94015.4774,97
5961,36001.7456,93951.3086,61
5962,36154.2435,94017.9774,26
5963,36145.6338,94144.0925,36
5964,36028.414,94266.5969,42
5965,36208.4089,93984.0877,68
5966,36094.5245,94310.2096,97
5967,34386.4921,90754.275,90
5968,34416.7691,90800.9436,91
5969,34467.601,90925.1143,33
5970,34549.2687,90616.7731,30
5971,34635.377,90785.6678,75
5972,34589.266,90975.1166,26
5973,34580.6555,90794.5568,91
5974,34321.7703,90845.9421,97
5975,34387.8821,90665.3833,25
5976,35637.3012,90889.0062,15
5977,35540.3593,90427.0469,87
5978,35570.0805,90643.1652,72
5979,36044.7927,91776.5341,21
5980,35986.1833,92036.8179,100
5981,36229.2339,91764.3127,81
5982,36131.4579,91866.5368,87
5983,36138.4021,91950.7055,53
5984,34687.036,92687.9424,73
5985,34618.4263,92487.9358,45
5986,34612.593,92505.7142,11
5987,34687.5913,92906.8402,84
5988,34631.7587,92652.3857,82
5989,34608.4254,92661.2749,64
5990,34556.2042,92552.3824,59
5991,34608.4264,92451.5456,79
5992,34348.9816,92829.3357,55
5993,34283.704,93165.1771,49
5994,34271.7595,93126.5651,51
5995,35936.4621,91440.1345,31
5996,35991.4608,91575.6944,98
5997,35301.4696,92642.9395,83
5998,35383.6911,92705.9967,15
5999,35167.5838,92772.6656,51
6000,35142.5842,92731.5535,97
6001,35179.25,92725.4421,84
6002,35167.028,92750.7206,29
6003,34710.3793,93939.0922,88
6004,34927.3191,93925.2034,86
6005,34836.7674,94191.0441,80
6006,34948.9871,94136.8753,93
6007,34770.931,93816.3124,53
6008,34923.7093,94023.8171,95
6009,34809.2674,94000.7611,66
6010,34941.7645,94027.1505,15
6011,34892.3226,94333.5489,95
6012,34898.432,94016.8726,17
6013,34760.6578,94177.9888,50
6014,34932.0393,93782.1437,46
6015,35711.1886,91212.6271,54
6016,35811.7461,93795.7489,54
6017,35683.1337,90262.5975,64
6018,34023.7125,91343.7303,80
6019,34037.8916,94341.3168,64
6020,33826.2286,93961.022,79
6021,33924.2822,94310.481,22
6022,33950.1151,94321.8706,74
6023,34151.5021,94256.3155,16
6024,34986.1987,92109.8693,76
6025,34835.0903,92551.8269,40
6026,34952.8658,92074.8681,40
6027,34978.4211,92144.8701,55
6028,34922.5957,90395.9329,62
6029,34888.43,90351.2096,43
6030,35191.7566,90291.764,58
6031,34899.819,90297.0414,54
6032,34947.5955,90337.8758,86
6033,35144.8093,93191.8437,23
6034,35225.6412,93222.9549,24
6035,34918.1489,93536.3028,47
6036,35218.9749,93252.4002,81
6037,35195.9195,93217.1216,35
6038,35770.3545,91592.0819,14
6039,35870.3523,91418.1891,57
6040,35797.5762,91665.4176,23
6041,35728.9661,91425.1328,86
6042,35809.5202,91772.3651,72
6043,35777.5763,91420.4108,32
6044,35742.0218,91655.9724,82
6045,35777.2988,91618.1939,77
6046,35783.1321,91657.9173,96
6047,35607.8566,91706.529,77
6048,34585.0936,92273.7614,34
6049,34737.5921,92369.0424,73
6050,34807.8687,92426.267,76
6051,34710.0923,92411.5441,19
6052,34628.1487,92341.8194,48
6053,34608.4265,92118.756,38
6054,34741.203,92512.659,78
6055,34841.7568,92176.2586,84
6056,34725.6478,92386.2653,26
6057,34775.369,92186.8139,74
6058,34837.8681,92199.8703,53
6059,34785.6469,92293.7619,90
6060,34659.8149,92437.1006,78
6061,34786.4802,92360.4311,18
6062,34714.2589,92223.7593,61
6063,34789.8134,92381.8209,22
6064,34814.8131,92259.8719,62
6065,34737.592,92484.8802,34
6066,34796.7578,92400.1549,72
6067,34826.7572,92218.2041,54
6068,35520.0777,92344.6,14
6069,35516.7444,92383.4895,80
6070,35759.7996,92426.2698,14
6071,35532.0221,92336.5444,49
6072,35605.0776,92416.8242,60
6073,35723.6888,92460.4371,43
6074,35397.3014,92463.4906,48
6075,35737.3001,92581.8288,80
6076,35491.7446,92296.8212,66
6077,36470.9,93536.4,94
6078,36485.3478,93732.1378,56
6079,36218.9606,93080.7313,79
6080,36473.6775,93048.7875,45
6081,36142.5736,93255.7354,48
6082,36275.0677,92286.2677,93
6083,36312.5669,92224.0446,76
6084,36391.7329,92357.9368,87
6085,36290.3455,92365.1586,54
6086,36163.6808,92284.323,100
6087,36205.6243,92232.0996,46
6088,36391.7328,92327.1028,97
6089,36389.7883,92306.2691,100
6090,36398.1215,92288.7688,20
6091,36222.2908,92307.1013,40
6092,36361.1779,92414.0489,23
6093,36285.623,92265.434,60
6094,36298.6783,92249.0449,13
6095,36286.7339,92212.6552,70
6096,36317.5677,92477.939,71
6097,36320.0674,92405.1596,98
6098,35555.3555,92118.7621,59
6099,35465.3569,92094.5944,37
6100,35554.8,92087.0947,48
6101,35574.2443,92141.8183,74
6102,35455.6356,91925.1457,57
6103,35465.3568,92115.9838,60
6104,35630.0771,92142.6517,31
6105,35558.9667,92057.094,80
6106,34783.1469,91746.5235,84
6107,34783.4244,91795.136,52
6108,34783.7019,91851.5264,24
6109,35950.0779,93357.9592,74
6110,36098.1301,93158.5103,53
6111,35945.3523,92553.7732,83
6112,36028.9619,92545.9955,77
6113,35942.5748,92612.3854,69
6114,36010.3524,92779.3333,98
6115,33700.9409,92357.0942,41
6116,35428.4172,90041.201,90
6117,36395.8976,91047.6258,28
6118,36479.5062,90882.8999,91
6119,36353.954,91057.9035,38
6120,36402.8416,90957.6231,44
6121,36332.0084,90759.8383,27
6122,36453.1181,90904.5667,45
6123,36432.5635,91006.5138,43
6124,36315.3437,91077.3482,68
6125,36383.6748,90875.6761,79
6126,35354.2514,91230.4036,47
6127,35073.4293,94193.8205,16
6128,36155.3479,92382.3809,75
6129,34473.9819,93468.8001,96
6130,34371.2168,93874.6385,94
6131,35887.5749,92367.1022,51
6132,35115.644,93280.7357,68
6133,34264.8201,93461.0173,41
6134,34957.8662,92758.7774,12
6135,34999.8213,94436.0526,55
6136,34973.9783,92978.7838,14
6137,35781.7467,93501.5737,50
6138,36238.4016,92316.546,92
6139,35719.8043,94137.4263,92
6140,35942.5785,93850.4725,77
6141,34645.9259,93339.9107,53
6142,35760.082,94206.8731,29
6143,35620.6416,94456.0487,98
6144,35635.36,93820.4728,90
6145,35904.2439,92997.9505,11
6146,34908.1561,94386.8845,91
6147,35622.3043,93647.4119,60
6148,35678.6923,93741.8591,93
6149,34805.1017,94270.7693,45
6150,35730.357,92972.9501,22
6151,35354.2514,93387.4043,91
6152,35739.8028,93981.8653,15
6153,34461.2118,93712.6919,32
6154,35816.4707,94219.6511,41
6155,34790.1017,94220.2121,26
6156,35130.3689,93711.5846,83
6157,34673.7026,93072.9581,59
6158,34905.3717,93600.7494,41
6159,34537.8842,94095.4828,82
6160,34384.816,93381.8521,31
6161,35840.6347,93601.299,37
6162,36040.349,92055.7074,61
6163,35976.7442,93402.1272,80
6164,35817.8577,93946.3086,11
6165,34854.5454,94312.715,14
6166,34624.2616,93543.2473,38
6167,36245.6242,92428.4932,79
6168,35387.3034,92897.113,37
6169,34935.3768,94225.2108,84
6170,35599.807,94177.7064,75
